Weeks to Event,EventType,StatusCreatedDate,Num_of_ticket
0.0,Workshop,2022-01-16,0
0.0,Workshop,2022-01-23,2
0.0,Workshop,2022-01-30,0
0.0,Workshop,2022-02-06,0
0.0,Workshop,2022-02-13,0
0.0,Workshop,2022-02-20,2
0.0,Workshop,2022-02-27,6
0.0,Workshop,2022-03-06,0
0.0,Workshop,2022-03-13,8
0.0,Workshop,2022-03-20,82
0.0,Workshop,2022-03-27,2
0.0,Workshop,2022-04-03,0
0.0,Workshop,2022-04-10,24
0.0,Workshop,2022-04-17,0
0.0,Workshop,2022-04-24,6
0.0,Workshop,2022-05-01,2
0.0,Workshop,2022-05-08,16
0.0,Workshop,2022-05-15,2
0.0,Workshop,2022-05-22,14
0.0,Workshop,2022-05-29,30
0.0,Workshop,2022-06-05,18
0.0,Workshop,2022-06-12,20
0.0,Workshop,2022-06-19,0
0.0,Workshop,2022-06-26,2
0.0,Workshop,2022-07-03,48
1.0,Colloquium ,2021-11-21,6
1.0,Colloquium ,2021-11-28,0
1.0,Colloquium ,2021-12-05,0
1.0,Colloquium ,2021-12-12,0
1.0,Colloquium ,2021-12-19,0
1.0,Colloquium ,2021-12-26,0
1.0,Colloquium ,2022-01-02,0
1.0,Colloquium ,2022-01-09,0
1.0,Colloquium ,2022-01-16,6
1.0,Colloquium ,2022-01-23,146
1.0,Colloquium ,2022-01-30,0
1.0,Colloquium ,2022-02-06,2
1.0,Colloquium ,2022-02-13,0
1.0,Colloquium ,2022-02-20,32
1.0,Colloquium ,2022-02-27,8
1.0,Colloquium ,2022-03-06,0
1.0,Colloquium ,2022-03-13,6
1.0,Colloquium ,2022-03-20,14
1.0,Colloquium ,2022-03-27,0
1.0,Colloquium ,2022-04-03,0
1.0,Colloquium ,2022-04-10,20
1.0,Colloquium ,2022-04-17,0
1.0,Colloquium ,2022-04-24,0
1.0,Colloquium ,2022-05-01,2
1.0,Colloquium ,2022-05-08,2
1.0,Colloquium ,2022-05-15,2
1.0,Colloquium ,2022-05-22,0
1.0,Colloquium ,2022-05-29,38
1.0,Colloquium ,2022-06-05,28
1.0,Colloquium ,2022-06-12,2
1.0,Conference / Symposium,2021-08-08,4
1.0,Conference / Symposium,2021-08-15,4
1.0,Conference / Symposium,2021-08-22,0
1.0,Conference / Symposium,2021-08-29,32
1.0,Conference / Symposium,2021-09-05,2
1.0,Conference / Symposium,2021-09-12,0
1.0,Conference / Symposium,2021-09-19,8
1.0,Conference / Symposium,2021-09-26,30
1.0,Conference / Symposium,2021-10-03,0
1.0,Conference / Symposium,2021-10-10,2
1.0,Conference / Symposium,2021-10-17,106
1.0,Conference / Symposium,2021-10-24,222
1.0,Conference / Symposium,2021-10-31,4
1.0,Conference / Symposium,2021-11-07,0
1.0,Conference / Symposium,2021-11-14,16
1.0,Conference / Symposium,2021-11-21,26
1.0,Conference / Symposium,2021-11-28,184
1.0,Conference / Symposium,2021-12-05,2
1.0,Conference / Symposium,2021-12-12,0
1.0,Conference / Symposium,2021-12-19,0
1.0,Conference / Symposium,2021-12-26,0
1.0,Conference / Symposium,2022-01-02,0
1.0,Conference / Symposium,2022-01-09,0
1.0,Conference / Symposium,2022-01-16,0
1.0,Conference / Symposium,2022-01-23,0
1.0,Conference / Symposium,2022-01-30,6
1.0,Conference / Symposium,2022-02-06,2
1.0,Conference / Symposium,2022-02-13,0
1.0,Conference / Symposium,2022-02-20,32
1.0,Conference / Symposium,2022-02-27,2
1.0,Conference / Symposium,2022-03-06,0
1.0,Conference / Symposium,2022-03-13,2
1.0,Conference / Symposium,2022-03-20,8
1.0,Conference / Symposium,2022-03-27,282
1.0,Conference / Symposium,2022-04-03,28
1.0,Conference / Symposium,2022-04-10,2
1.0,Conference / Symposium,2022-04-17,0
1.0,Conference / Symposium,2022-04-24,0
1.0,Conference / Symposium,2022-05-01,6
1.0,Conference / Symposium,2022-05-08,22
1.0,Conference / Symposium,2022-05-15,12
1.0,Conference / Symposium,2022-05-22,88
1.0,Conference / Symposium,2022-05-29,2
1.0,Conference / Symposium,2022-06-05,48
1.0,Conference / Symposium,2022-06-12,36
1.0,Conference / Symposium,2022-06-19,118
1.0,Conference / Symposium,2022-06-26,144
1.0,Conference / Symposium,2022-07-03,114
1.0,Exhibition,2022-06-12,4
1.0,Lecture,2021-08-22,2
1.0,Lecture,2021-08-29,48
1.0,Lecture,2021-09-05,0
1.0,Lecture,2021-09-12,8
1.0,Lecture,2021-09-19,42
1.0,Lecture,2021-09-26,0
1.0,Lecture,2021-10-03,0
1.0,Lecture,2021-10-10,12
1.0,Lecture,2021-10-17,238
1.0,Lecture,2021-10-24,98
1.0,Lecture,2021-10-31,292
1.0,Lecture,2021-11-07,0
1.0,Lecture,2021-11-14,36
1.0,Lecture,2021-11-21,20
1.0,Lecture,2021-11-28,324
1.0,Lecture,2021-12-05,4
1.0,Lecture,2021-12-12,0
1.0,Lecture,2021-12-19,0
1.0,Lecture,2021-12-26,0
1.0,Lecture,2022-01-02,0
1.0,Lecture,2022-01-09,0
1.0,Lecture,2022-01-16,208
1.0,Lecture,2022-01-23,78
1.0,Lecture,2022-01-30,140
1.0,Lecture,2022-02-06,0
1.0,Lecture,2022-02-13,0
1.0,Lecture,2022-02-20,16
1.0,Lecture,2022-02-27,0
1.0,Lecture,2022-03-06,74
1.0,Lecture,2022-03-13,0
1.0,Lecture,2022-03-20,6
1.0,Lecture,2022-03-27,8
1.0,Lecture,2022-04-03,16
1.0,Lecture,2022-04-10,0
1.0,Lecture,2022-04-17,62
1.0,Lecture,2022-04-24,6
1.0,Lecture,2022-05-01,76
1.0,Lecture,2022-05-08,20
1.0,Lecture,2022-05-15,50
1.0,Lecture,2022-05-22,0
1.0,Lecture,2022-05-29,86
1.0,Lecture,2022-06-05,8
1.0,Lecture,2022-06-12,8
1.0,Lecture,2022-06-19,16
1.0,Lecture,2022-06-26,110
1.0,Lecture,2022-07-03,4
1.0,Lecture,2022-07-10,20
1.0,Lunchtime Lecture,2021-11-14,2
1.0,Lunchtime Lecture,2021-11-21,2
1.0,Lunchtime Lecture,2021-11-28,0
1.0,Lunchtime Lecture,2021-12-05,0
1.0,Lunchtime Lecture,2021-12-12,0
1.0,Lunchtime Lecture,2021-12-19,0
1.0,Lunchtime Lecture,2021-12-26,0
1.0,Lunchtime Lecture,2022-01-02,0
1.0,Lunchtime Lecture,2022-01-09,0
1.0,Lunchtime Lecture,2022-01-16,2
1.0,Lunchtime Lecture,2022-01-23,6
1.0,Lunchtime Lecture,2022-01-30,0
1.0,Lunchtime Lecture,2022-02-06,0
1.0,Lunchtime Lecture,2022-02-13,0
1.0,Lunchtime Lecture,2022-02-20,4
1.0,Lunchtime Lecture,2022-02-27,0
1.0,Lunchtime Lecture,2022-03-06,4
1.0,Lunchtime Lecture,2022-03-13,0
1.0,Lunchtime Lecture,2022-03-20,0
1.0,Lunchtime Lecture,2022-03-27,0
1.0,Lunchtime Lecture,2022-04-03,0
1.0,Lunchtime Lecture,2022-04-10,0
1.0,Lunchtime Lecture,2022-04-17,0
1.0,Lunchtime Lecture,2022-04-24,0
1.0,Lunchtime Lecture,2022-05-01,0
1.0,Lunchtime Lecture,2022-05-08,0
1.0,Lunchtime Lecture,2022-05-15,0
1.0,Lunchtime Lecture,2022-05-22,0
1.0,Lunchtime Lecture,2022-05-29,0
1.0,Lunchtime Lecture,2022-06-05,0
1.0,Lunchtime Lecture,2022-06-12,0
1.0,Lunchtime Lecture,2022-06-19,64
1.0,Other Events,2021-10-17,28
1.0,Other Events,2021-10-24,314
1.0,Other Events,2021-10-31,464
1.0,Other Events,2021-11-07,0
1.0,Other Events,2021-11-14,64
1.0,Other Events,2021-11-21,38
1.0,Other Events,2021-11-28,242
1.0,Other Events,2021-12-05,24
1.0,Other Events,2021-12-12,0
1.0,Other Events,2021-12-19,0
1.0,Other Events,2021-12-26,0
1.0,Other Events,2022-01-02,0
1.0,Other Events,2022-01-09,0
1.0,Other Events,2022-01-16,262
1.0,Other Events,2022-01-23,84
1.0,Other Events,2022-01-30,126
1.0,Other Events,2022-02-06,52
1.0,Other Events,2022-02-13,6
1.0,Other Events,2022-02-20,70
1.0,Other Events,2022-02-27,80
1.0,Other Events,2022-03-06,36
1.0,Other Events,2022-03-13,2
1.0,Other Events,2022-03-20,10
1.0,Other Events,2022-03-27,0
1.0,Other Events,2022-04-03,0
1.0,Other Events,2022-04-10,0
1.0,Other Events,2022-04-17,14
1.0,Other Events,2022-04-24,22
1.0,Other Events,2022-05-01,6
1.0,Other Events,2022-05-08,12
1.0,Other Events,2022-05-15,0
1.0,Other Events,2022-05-22,124
1.0,Other Events,2022-05-29,0
1.0,Other Events,2022-06-05,0
1.0,Other Events,2022-06-12,8
1.0,Other Events,2022-06-19,24
1.0,Other Events,2022-06-26,14
1.0,Other Events,2022-07-03,12
1.0,"Others, Group 1",2017-11-19,706
1.0,"Others, Group 1",2017-11-26,722
1.0,"Others, Group 10",2020-03-29,2
1.0,"Others, Group 10",2020-04-05,0
1.0,"Others, Group 10",2020-04-12,0
1.0,"Others, Group 10",2020-04-19,0
1.0,"Others, Group 10",2020-04-26,0
1.0,"Others, Group 10",2020-05-03,0
1.0,"Others, Group 10",2020-05-10,0
1.0,"Others, Group 10",2020-05-17,0
1.0,"Others, Group 10",2020-05-24,0
1.0,"Others, Group 10",2020-05-31,0
1.0,"Others, Group 10",2020-06-07,0
1.0,"Others, Group 10",2020-06-14,0
1.0,"Others, Group 10",2020-06-21,0
1.0,"Others, Group 10",2020-06-28,0
1.0,"Others, Group 10",2020-07-05,0
1.0,"Others, Group 10",2020-07-12,0
1.0,"Others, Group 10",2020-07-19,0
1.0,"Others, Group 10",2020-07-26,0
1.0,"Others, Group 10",2020-08-02,0
1.0,"Others, Group 10",2020-08-09,0
1.0,"Others, Group 10",2020-08-16,0
1.0,"Others, Group 10",2020-08-23,0
1.0,"Others, Group 10",2020-08-30,0
1.0,"Others, Group 10",2020-09-06,0
1.0,"Others, Group 10",2020-09-13,0
1.0,"Others, Group 10",2020-09-20,0
1.0,"Others, Group 10",2020-09-27,0
1.0,"Others, Group 10",2020-10-04,0
1.0,"Others, Group 10",2020-10-11,0
1.0,"Others, Group 10",2020-10-18,0
1.0,"Others, Group 10",2020-10-25,0
1.0,"Others, Group 10",2020-11-01,0
1.0,"Others, Group 10",2020-11-08,0
1.0,"Others, Group 10",2020-11-15,0
1.0,"Others, Group 10",2020-11-22,0
1.0,"Others, Group 10",2020-11-29,0
1.0,"Others, Group 10",2020-12-06,0
1.0,"Others, Group 10",2020-12-13,0
1.0,"Others, Group 10",2020-12-20,0
1.0,"Others, Group 10",2020-12-27,0
1.0,"Others, Group 10",2021-01-03,0
1.0,"Others, Group 10",2021-01-10,0
1.0,"Others, Group 10",2021-01-17,0
1.0,"Others, Group 10",2021-01-24,0
1.0,"Others, Group 10",2021-01-31,0
1.0,"Others, Group 10",2021-02-07,0
1.0,"Others, Group 10",2021-02-14,0
1.0,"Others, Group 10",2021-02-21,0
1.0,"Others, Group 10",2021-02-28,0
1.0,"Others, Group 10",2021-03-07,0
1.0,"Others, Group 10",2021-03-14,0
1.0,"Others, Group 10",2021-03-21,0
1.0,"Others, Group 10",2021-03-28,0
1.0,"Others, Group 10",2021-04-04,0
1.0,"Others, Group 10",2021-04-11,0
1.0,"Others, Group 10",2021-04-18,0
1.0,"Others, Group 10",2021-04-25,0
1.0,"Others, Group 10",2021-05-02,0
1.0,"Others, Group 10",2021-05-09,0
1.0,"Others, Group 10",2021-05-16,0
1.0,"Others, Group 10",2021-05-23,0
1.0,"Others, Group 10",2021-05-30,0
1.0,"Others, Group 10",2021-06-06,0
1.0,"Others, Group 10",2021-06-13,0
1.0,"Others, Group 10",2021-06-20,0
1.0,"Others, Group 10",2021-06-27,0
1.0,"Others, Group 10",2021-07-04,0
1.0,"Others, Group 10",2021-07-11,0
1.0,"Others, Group 10",2021-07-18,0
1.0,"Others, Group 10",2021-07-25,0
1.0,"Others, Group 10",2021-08-01,0
1.0,"Others, Group 10",2021-08-08,0
1.0,"Others, Group 10",2021-08-15,0
1.0,"Others, Group 10",2021-08-22,0
1.0,"Others, Group 10",2021-08-29,0
1.0,"Others, Group 10",2021-09-05,0
1.0,"Others, Group 10",2021-09-12,0
1.0,"Others, Group 10",2021-09-19,0
1.0,"Others, Group 10",2021-09-26,0
1.0,"Others, Group 10",2021-10-03,0
1.0,"Others, Group 10",2021-10-10,0
1.0,"Others, Group 10",2021-10-17,0
1.0,"Others, Group 10",2021-10-24,0
1.0,"Others, Group 10",2021-10-31,0
1.0,"Others, Group 10",2021-11-07,0
1.0,"Others, Group 10",2021-11-14,0
1.0,"Others, Group 10",2021-11-21,0
1.0,"Others, Group 10",2021-11-28,0
1.0,"Others, Group 10",2021-12-05,0
1.0,"Others, Group 10",2021-12-12,0
1.0,"Others, Group 10",2021-12-19,0
1.0,"Others, Group 10",2021-12-26,0
1.0,"Others, Group 10",2022-01-02,0
1.0,"Others, Group 10",2022-01-09,0
1.0,"Others, Group 10",2022-01-16,0
1.0,"Others, Group 10",2022-01-23,0
1.0,"Others, Group 10",2022-01-30,0
1.0,"Others, Group 10",2022-02-06,0
1.0,"Others, Group 10",2022-02-13,0
1.0,"Others, Group 10",2022-02-20,0
1.0,"Others, Group 10",2022-02-27,0
1.0,"Others, Group 10",2022-03-06,0
1.0,"Others, Group 10",2022-03-13,0
1.0,"Others, Group 10",2022-03-20,0
1.0,"Others, Group 10",2022-03-27,0
1.0,"Others, Group 10",2022-04-03,0
1.0,"Others, Group 10",2022-04-10,0
1.0,"Others, Group 10",2022-04-17,0
1.0,"Others, Group 10",2022-04-24,0
1.0,"Others, Group 10",2022-05-01,24
1.0,"Others, Group 10",2022-05-08,40
1.0,"Others, Group 10",2022-05-15,0
1.0,"Others, Group 10",2022-05-22,0
1.0,"Others, Group 10",2022-05-29,0
1.0,"Others, Group 10",2022-06-05,0
1.0,"Others, Group 10",2022-06-12,0
1.0,"Others, Group 10",2022-06-19,0
1.0,"Others, Group 10",2022-06-26,0
1.0,"Others, Group 10",2022-07-03,0
1.0,"Others, Group 10",2022-07-10,0
1.0,"Others, Group 10",2022-07-17,0
1.0,"Others, Group 10",2022-07-24,0
1.0,"Others, Group 10",2022-07-31,0
1.0,"Others, Group 10",2022-08-07,0
1.0,"Others, Group 10",2022-08-14,0
1.0,"Others, Group 10",2022-08-21,6
1.0,"Others, Group 10",2022-08-28,56
1.0,"Others, Group 10",2022-09-04,0
1.0,"Others, Group 10",2022-09-11,0
1.0,"Others, Group 10",2022-09-18,0
1.0,"Others, Group 10",2022-09-25,0
1.0,"Others, Group 10",2022-10-02,0
1.0,"Others, Group 10",2022-10-09,0
1.0,"Others, Group 10",2022-10-16,0
1.0,"Others, Group 10",2022-10-23,6
1.0,"Others, Group 10",2022-10-30,4
1.0,"Others, Group 10",2022-11-06,0
1.0,"Others, Group 10",2022-11-13,6
1.0,"Others, Group 10",2022-11-20,162
1.0,"Others, Group 10",2022-11-27,30
1.0,"Others, Group 10",2022-12-04,0
1.0,"Others, Group 10",2022-12-11,0
1.0,"Others, Group 10",2022-12-18,0
1.0,"Others, Group 10",2022-12-25,0
1.0,"Others, Group 10",2023-01-01,0
1.0,"Others, Group 10",2023-01-08,0
1.0,"Others, Group 10",2023-01-15,2
1.0,"Others, Group 2",2017-11-26,242
1.0,"Others, Group 2",2017-12-03,440
1.0,"Others, Group 2",2017-12-10,0
1.0,"Others, Group 2",2017-12-17,0
1.0,"Others, Group 2",2017-12-24,0
1.0,"Others, Group 2",2017-12-31,0
1.0,"Others, Group 2",2018-01-07,0
1.0,"Others, Group 2",2018-01-14,174
1.0,"Others, Group 2",2018-01-21,510
1.0,"Others, Group 2",2018-01-28,0
1.0,"Others, Group 2",2018-02-04,94
1.0,"Others, Group 2",2018-02-11,0
1.0,"Others, Group 2",2018-02-18,758
1.0,"Others, Group 2",2018-02-25,224
1.0,"Others, Group 2",2018-03-04,434
1.0,"Others, Group 2",2018-03-11,0
1.0,"Others, Group 2",2018-03-18,764
1.0,"Others, Group 2",2018-03-25,1856
1.0,"Others, Group 2",2018-04-01,370
1.0,"Others, Group 2",2018-04-08,56
1.0,"Others, Group 2",2018-04-15,162
1.0,"Others, Group 2",2018-04-22,632
1.0,"Others, Group 2",2018-04-29,1870
1.0,"Others, Group 2",2018-05-06,140
1.0,"Others, Group 2",2018-05-13,24
1.0,"Others, Group 2",2018-05-20,22
1.0,"Others, Group 3",2018-04-15,72
1.0,"Others, Group 3",2018-04-22,292
1.0,"Others, Group 3",2018-04-29,96
1.0,"Others, Group 3",2018-05-06,94
1.0,"Others, Group 3",2018-05-13,14
1.0,"Others, Group 3",2018-05-20,182
1.0,"Others, Group 3",2018-05-27,998
1.0,"Others, Group 3",2018-06-03,528
1.0,"Others, Group 3",2018-06-10,0
1.0,"Others, Group 3",2018-06-17,320
1.0,"Others, Group 3",2018-06-24,94
1.0,"Others, Group 3",2018-07-01,14
1.0,"Others, Group 3",2018-07-08,26
1.0,"Others, Group 3",2018-07-15,0
1.0,"Others, Group 3",2018-07-22,0
1.0,"Others, Group 3",2018-07-29,0
1.0,"Others, Group 3",2018-08-05,0
1.0,"Others, Group 3",2018-08-12,78
1.0,"Others, Group 3",2018-08-19,630
1.0,"Others, Group 3",2018-08-26,196
1.0,"Others, Group 3",2018-09-02,174
1.0,"Others, Group 3",2018-09-09,532
1.0,"Others, Group 3",2018-09-16,792
1.0,"Others, Group 3",2018-09-23,490
1.0,"Others, Group 3",2018-09-30,274
1.0,"Others, Group 3",2018-10-07,0
1.0,"Others, Group 3",2018-10-14,100
1.0,"Others, Group 3",2018-10-21,410
1.0,"Others, Group 3",2018-10-28,16
1.0,"Others, Group 3",2018-11-04,76
1.0,"Others, Group 4",2018-09-30,70
1.0,"Others, Group 4",2018-10-07,0
1.0,"Others, Group 4",2018-10-14,60
1.0,"Others, Group 4",2018-10-21,160
1.0,"Others, Group 4",2018-10-28,456
1.0,"Others, Group 4",2018-11-04,406
1.0,"Others, Group 4",2018-11-11,84
1.0,"Others, Group 4",2018-11-18,542
1.0,"Others, Group 4",2018-11-25,410
1.0,"Others, Group 4",2018-12-02,130
1.0,"Others, Group 4",2018-12-09,0
1.0,"Others, Group 4",2018-12-16,286
1.0,"Others, Group 4",2018-12-23,0
1.0,"Others, Group 4",2018-12-30,88
1.0,"Others, Group 4",2019-01-06,46
1.0,"Others, Group 4",2019-01-13,0
1.0,"Others, Group 4",2019-01-20,0
1.0,"Others, Group 4",2019-01-27,16
1.0,"Others, Group 4",2019-02-03,390
1.0,"Others, Group 4",2019-02-10,0
1.0,"Others, Group 4",2019-02-17,0
1.0,"Others, Group 4",2019-02-24,74
1.0,"Others, Group 4",2019-03-03,458
1.0,"Others, Group 5",2019-03-17,96
1.0,"Others, Group 6",2019-01-20,150
1.0,"Others, Group 6",2019-01-27,394
1.0,"Others, Group 6",2019-02-03,0
1.0,"Others, Group 6",2019-02-10,0
1.0,"Others, Group 6",2019-02-17,2354
1.0,"Others, Group 6",2019-02-24,3862
1.0,"Others, Group 6",2019-03-03,2246
1.0,"Others, Group 6",2019-03-10,0
1.0,"Others, Group 6",2019-03-17,1494
1.0,"Others, Group 6",2019-03-24,1606
1.0,"Others, Group 6",2019-03-31,562
1.0,"Others, Group 6",2019-04-07,84
1.0,"Others, Group 6",2019-04-14,84
1.0,"Others, Group 6",2019-04-21,270
1.0,"Others, Group 6",2019-04-28,394
1.0,"Others, Group 6",2019-05-05,1116
1.0,"Others, Group 6",2019-05-12,0
1.0,"Others, Group 6",2019-05-19,846
1.0,"Others, Group 6",2019-05-26,262
1.0,"Others, Group 6",2019-06-02,40
1.0,"Others, Group 6",2019-06-09,0
1.0,"Others, Group 6",2019-06-16,120
1.0,"Others, Group 6",2019-06-23,0
1.0,"Others, Group 6",2019-06-30,32
1.0,"Others, Group 6",2019-07-07,0
1.0,"Others, Group 6",2019-07-14,0
1.0,"Others, Group 6",2019-07-21,0
1.0,"Others, Group 6",2019-07-28,0
1.0,"Others, Group 6",2019-08-04,0
1.0,"Others, Group 6",2019-08-11,0
1.0,"Others, Group 6",2019-08-18,18
1.0,"Others, Group 6",2019-08-25,36
1.0,"Others, Group 7",2019-07-07,40
1.0,"Others, Group 7",2019-07-14,0
1.0,"Others, Group 7",2019-07-21,0
1.0,"Others, Group 7",2019-07-28,0
1.0,"Others, Group 7",2019-08-04,0
1.0,"Others, Group 7",2019-08-11,204
1.0,"Others, Group 7",2019-08-18,342
1.0,"Others, Group 7",2019-08-25,200
1.0,"Others, Group 7",2019-09-01,366
1.0,"Others, Group 7",2019-09-08,0
1.0,"Others, Group 7",2019-09-15,106
1.0,"Others, Group 7",2019-09-22,268
1.0,"Others, Group 7",2019-09-29,172
1.0,"Others, Group 7",2019-10-06,6
1.0,"Others, Group 7",2019-10-13,200
1.0,"Others, Group 7",2019-10-20,268
1.0,"Others, Group 7",2019-10-27,140
1.0,"Others, Group 7",2019-11-03,0
1.0,"Others, Group 7",2019-11-10,60
1.0,"Others, Group 7",2019-11-17,1302
1.0,"Others, Group 7",2019-11-24,16
1.0,"Others, Group 8",2019-10-13,448
1.0,"Others, Group 8",2019-10-20,616
1.0,"Others, Group 8",2019-10-27,194
1.0,"Others, Group 8",2019-11-03,0
1.0,"Others, Group 8",2019-11-10,0
1.0,"Others, Group 8",2019-11-17,2512
1.0,"Others, Group 8",2019-11-24,868
1.0,"Others, Group 8",2019-12-01,192
1.0,"Others, Group 8",2019-12-08,0
1.0,"Others, Group 8",2019-12-15,0
1.0,"Others, Group 8",2019-12-22,368
1.0,"Others, Group 8",2019-12-29,278
1.0,"Others, Group 8",2020-01-05,0
1.0,"Others, Group 8",2020-01-12,0
1.0,"Others, Group 8",2020-01-19,0
1.0,"Others, Group 8",2020-01-26,30
1.0,"Others, Group 8",2020-02-02,4
1.0,"Others, Group 9",2020-01-19,186
1.0,"Others, Group 9",2020-01-26,0
1.0,"Others, Group 9",2020-02-02,20
1.0,"Others, Group 9",2020-02-09,0
1.0,"Others, Group 9",2020-02-16,964
1.0,"Others, Group 9",2020-02-23,492
1.0,"Others, Group 9",2020-03-01,1694
1.0,"Others, Group 9",2020-03-08,0
1.0,"Others, Group 9",2020-03-15,430
1.0,"Others, Group 9",2020-03-22,10970
1.0,"Others, Group 9",2020-03-29,5086
1.0,"Others, Group 9",2020-04-05,0
1.0,"Others, Group 9",2020-04-12,0
1.0,"Others, Group 9",2020-04-19,10
1.0,"Others, Group 9",2020-04-26,48
1.0,Reading Group,2021-10-17,2
1.0,Reading Group,2021-10-24,2
1.0,Reading Group,2021-10-31,0
1.0,Reading Group,2021-11-07,0
1.0,Reading Group,2021-11-14,0
1.0,Reading Group,2021-11-21,0
1.0,Reading Group,2021-11-28,0
1.0,Reading Group,2021-12-05,0
1.0,Reading Group,2021-12-12,0
1.0,Reading Group,2021-12-19,0
1.0,Reading Group,2021-12-26,0
1.0,Reading Group,2022-01-02,0
1.0,Reading Group,2022-01-09,0
1.0,Reading Group,2022-01-16,0
1.0,Reading Group,2022-01-23,0
1.0,Reading Group,2022-01-30,0
1.0,Reading Group,2022-02-06,0
1.0,Reading Group,2022-02-13,0
1.0,Reading Group,2022-02-20,0
1.0,Reading Group,2022-02-27,0
1.0,Reading Group,2022-03-06,0
1.0,Reading Group,2022-03-13,0
1.0,Reading Group,2022-03-20,0
1.0,Reading Group,2022-03-27,0
1.0,Reading Group,2022-04-03,0
1.0,Reading Group,2022-04-10,0
1.0,Reading Group,2022-04-17,0
1.0,Reading Group,2022-04-24,4
1.0,Research Training,2021-09-26,4
1.0,Research Training,2021-10-03,40
1.0,Research Training,2021-10-10,12
1.0,Research Training,2021-10-17,104
1.0,Research Training,2021-10-24,232
1.0,Research Training,2021-10-31,138
1.0,Research Training,2021-11-07,0
1.0,Research Training,2021-11-14,40
1.0,Research Training,2021-11-21,32
1.0,Research Training,2021-11-28,72
1.0,Research Training,2021-12-05,6
1.0,Research Training,2021-12-12,0
1.0,Research Training,2021-12-19,0
1.0,Research Training,2021-12-26,0
1.0,Research Training,2022-01-02,2
1.0,Research Training,2022-01-09,0
1.0,Research Training,2022-01-16,84
1.0,Research Training,2022-01-23,204
1.0,Research Training,2022-01-30,306
1.0,Research Training,2022-02-06,12
1.0,Research Training,2022-02-13,0
1.0,Research Training,2022-02-20,120
1.0,Research Training,2022-02-27,22
1.0,Research Training,2022-03-06,166
1.0,Research Training,2022-03-13,4
1.0,Research Training,2022-03-20,74
1.0,Research Training,2022-03-27,0
1.0,Research Training,2022-04-03,0
1.0,Research Training,2022-04-10,0
1.0,Research Training,2022-04-17,2
1.0,Research Training,2022-04-24,14
1.0,Research Training,2022-05-01,186
1.0,Research Training,2022-05-08,34
1.0,Research Training,2022-05-15,6
1.0,Research Training,2022-05-22,96
1.0,Research Training,2022-05-29,12
1.0,Research Training,2022-06-05,20
1.0,Research Training,2022-06-12,0
1.0,Research Training,2022-06-19,12
1.0,Research Training,2022-06-26,42
1.0,Research Training,2022-07-03,2
1.0,Research Training,2022-07-10,10
1.0,Seminar,2021-09-05,10
1.0,Seminar,2021-09-12,2
1.0,Seminar,2021-09-19,10
1.0,Seminar,2021-09-26,294
1.0,Seminar,2021-10-03,820
1.0,Seminar,2021-10-10,72
1.0,Seminar,2021-10-17,620
1.0,Seminar,2021-10-24,608
1.0,Seminar,2021-10-31,940
1.0,Seminar,2021-11-07,0
1.0,Seminar,2021-11-14,286
1.0,Seminar,2021-11-21,566
1.0,Seminar,2021-11-28,750
1.0,Seminar,2021-12-05,448
1.0,Seminar,2021-12-12,12
1.0,Seminar,2021-12-19,0
1.0,Seminar,2021-12-26,0
1.0,Seminar,2022-01-02,82
1.0,Seminar,2022-01-09,0
1.0,Seminar,2022-01-16,928
1.0,Seminar,2022-01-23,1246
1.0,Seminar,2022-01-30,1306
1.0,Seminar,2022-02-06,332
1.0,Seminar,2022-02-13,32
1.0,Seminar,2022-02-20,574
1.0,Seminar,2022-02-27,522
1.0,Seminar,2022-03-06,786
1.0,Seminar,2022-03-13,40
1.0,Seminar,2022-03-20,616
1.0,Seminar,2022-03-27,272
1.0,Seminar,2022-04-03,48
1.0,Seminar,2022-04-10,12
1.0,Seminar,2022-04-17,14
1.0,Seminar,2022-04-24,434
1.0,Seminar,2022-05-01,502
1.0,Seminar,2022-05-08,168
1.0,Seminar,2022-05-15,176
1.0,Seminar,2022-05-22,590
1.0,Seminar,2022-05-29,300
1.0,Seminar,2022-06-05,356
1.0,Seminar,2022-06-12,48
1.0,Seminar,2022-06-19,384
1.0,Seminar,2022-06-26,520
1.0,Seminar,2022-07-03,130
1.0,Short Course,2021-08-29,2
1.0,Short Course,2021-09-05,0
1.0,Short Course,2021-09-12,2
1.0,Short Course,2021-09-19,0
1.0,Short Course,2021-09-26,6
1.0,Short Course,2021-10-03,28
1.0,Short Course,2021-10-10,0
1.0,Short Course,2021-10-17,0
